Year,Month,Month_Num,Quarter,State,Vehicle_Type,Sales
2014,August,8,Q3,Uttar Pradesh,4-Wheelers,1
2014,August,8,Q3,Uttar Pradesh,Bus,0
2014,August,8,Q3,Uttar Pradesh,Others,0
2014,August,8,Q3,Maharashtra,2-Wheelers,12
2014,August,8,Q3,Maharashtra,3-Wheelers,14
2014,August,8,Q3,Maharashtra,4-Wheelers,1
2014,August,8,Q3,Maharashtra,Bus,0
2014,August,8,Q3,Maharashtra,Others,0
2014,August,8,Q3,Karnataka,2-Wheelers,11
2014,August,8,Q3,Karnataka,3-Wheelers,13
2014,August,8,Q3,Karnataka,4-Wheelers,0
2014,August,8,Q3,Karnataka,Bus,0
2014,August,8,Q3,Karnataka,Others,0
2014,August,8,Q3,Tamil Nadu,2-Wheelers,10
2014,August,8,Q3,Tamil Nadu,3-Wheelers,11
2014,August,8,Q3,Tamil Nadu,4-Wheelers,0
2014,August,8,Q3,Tamil Nadu,Bus,0
2014,August,8,Q3,Tamil Nadu,Others,0
2014,August,8,Q3,Rajasthan,2-Wheelers,8
2014,August,8,Q3,Rajasthan,3-Wheelers,9
2014,August,8,Q3,Rajasthan,4-Wheelers,0
2014,August,8,Q3,Rajasthan,Bus,0
2014,August,8,Q3,Rajasthan,Others,0
2014,August,8,Q3,Gujarat,2-Wheelers,6
2014,August,8,Q3,Gujarat,3-Wheelers,9
2014,August,8,Q3,Gujarat,4-Wheelers,0
2014,August,8,Q3,Gujarat,Bus,0
2014,August,8,Q3,Gujarat,Others,0
2014,August,8,Q3,Delhi,2-Wheelers,6
2014,August,8,Q3,Delhi,3-Wheelers,6
2014,August,8,Q3,Delhi,4-Wheelers,0
2014,August,8,Q3,Delhi,Bus,0
2014,August,8,Q3,Delhi,Others,0
2014,August,8,Q3,Bihar,2-Wheelers,4
2014,August,8,Q3,Bihar,3-Wheelers,5
2014,August,8,Q3,Bihar,4-Wheelers,0
2014,August,8,Q3,Bihar,Bus,0
2014,August,8,Q3,Bihar,Others,0
2014,August,8,Q3,Assam,2-Wheelers,3
2014,August,8,Q3,Assam,3-Wheelers,4
2014,August,8,Q3,Assam,4-Wheelers,0
2014,August,8,Q3,Assam,Bus,0
2014,August,8,Q3,Assam,Others,0
2014,August,8,Q3,Kerala,2-Wheelers,3
2014,August,8,Q3,Kerala,3-Wheelers,4
2014,August,8,Q3,Kerala,4-Wheelers,0
2014,August,8,Q3,Kerala,Bus,0
2014,August,8,Q3,Kerala,Others,0
2014,August,8,Q3,West Bengal,2-Wheelers,2
2014,August,8,Q3,West Bengal,3-Wheelers,2
2014,August,8,Q3,West Bengal,4-Wheelers,0
2014,August,8,Q3,West Bengal,Bus,0
2014,August,8,Q3,West Bengal,Others,0
2014,August,8,Q3,Madhya Pradesh,2-Wheelers,1
2014,August,8,Q3,Madhya Pradesh,3-Wheelers,1
2014,August,8,Q3,Madhya Pradesh,4-Wheelers,0
2014,August,8,Q3,Madhya Pradesh,Bus,0
2014,August,8,Q3,Madhya Pradesh,Others,0
2014,August,8,Q3,Punjab,2-Wheelers,0
2014,August,8,Q3,Punjab,3-Wheelers,0
2014,August,8,Q3,Punjab,4-Wheelers,0
2014,August,8,Q3,Punjab,Bus,0
2014,August,8,Q3,Punjab,Others,0
2014,September,9,Q3,Andhra Pradesh,2-Wheelers,4
2014,September,9,Q3,Andhra Pradesh,3-Wheelers,5
2014,September,9,Q3,Andhra Pradesh,4-Wheelers,0
2014,September,9,Q3,Andhra Pradesh,Bus,0
2014,September,9,Q3,Andhra Pradesh,Others,0
2014,September,9,Q3,Telangana,2-Wheelers,3
2014,September,9,Q3,Telangana,3-Wheelers,4
2014,September,9,Q3,Telangana,4-Wheelers,0
2014,September,9,Q3,Telangana,Bus,0
2014,September,9,Q3,Telangana,Others,0
2014,September,9,Q3,Uttar Pradesh,2-Wheelers,16
2014,September,9,Q3,Uttar Pradesh,3-Wheelers,17
2014,September,9,Q3,Uttar Pradesh,4-Wheelers,1
2014,September,9,Q3,Uttar Pradesh,Bus,0
2014,September,9,Q3,Uttar Pradesh,Others,0
2014,September,9,Q3,Maharashtra,2-Wheelers,14
2014,September,9,Q3,Maharashtra,3-Wheelers,15
2014,September,9,Q3,Maharashtra,4-Wheelers,1
2014,September,9,Q3,Maharashtra,Bus,0
2014,September,9,Q3,Maharashtra,Others,0
2014,September,9,Q3,Karnataka,2-Wheelers,13
2014,September,9,Q3,Karnataka,3-Wheelers,13
2014,September,9,Q3,Karnataka,4-Wheelers,0
2014,September,9,Q3,Karnataka,Bus,0
2014,September,9,Q3,Karnataka,Others,0
2014,September,9,Q3,Tamil Nadu,2-Wheelers,10
2014,September,9,Q3,Tamil Nadu,3-Wheelers,10
2014,September,9,Q3,Tamil Nadu,4-Wheelers,0
2014,September,9,Q3,Tamil Nadu,Bus,0
2014,September,9,Q3,Tamil Nadu,Others,0
2014,September,9,Q3,Rajasthan,2-Wheelers,6
2014,September,9,Q3,Rajasthan,3-Wheelers,9
2014,September,9,Q3,Rajasthan,4-Wheelers,0
2014,September,9,Q3,Rajasthan,Bus,0
2014,September,9,Q3,Rajasthan,Others,0
2014,September,9,Q3,Gujarat,2-Wheelers,9
2014,September,9,Q3,Gujarat,3-Wheelers,9
2014,September,9,Q3,Gujarat,4-Wheelers,0
2014,September,9,Q3,Gujarat,Bus,0
2014,September,9,Q3,Gujarat,Others,0
2014,September,9,Q3,Delhi,2-Wheelers,6
2014,September,9,Q3,Delhi,3-Wheelers,6
2014,September,9,Q3,Delhi,4-Wheelers,0
2014,September,9,Q3,Delhi,Bus,0
2014,September,9,Q3,Delhi,Others,0
2014,September,9,Q3,Bihar,2-Wheelers,5
2014,September,9,Q3,Bihar,3-Wheelers,4
2014,September,9,Q3,Bihar,4-Wheelers,0
2014,September,9,Q3,Bihar,Bus,0
2014,September,9,Q3,Bihar,Others,0
2014,September,9,Q3,Assam,2-Wheelers,3
2014,September,9,Q3,Assam,3-Wheelers,4
2014,September,9,Q3,Assam,4-Wheelers,0
2014,September,9,Q3,Assam,Bus,0
2014,September,9,Q3,Assam,Others,0
2014,September,9,Q3,Kerala,2-Wheelers,3
2014,September,9,Q3,Kerala,3-Wheelers,4
2014,September,9,Q3,Kerala,4-Wheelers,0
2014,September,9,Q3,Kerala,Bus,0
2014,September,9,Q3,Kerala,Others,0
2014,September,9,Q3,West Bengal,2-Wheelers,2
2014,September,9,Q3,West Bengal,3-Wheelers,2
2014,September,9,Q3,West Bengal,4-Wheelers,0
2014,September,9,Q3,West Bengal,Bus,0
2014,September,9,Q3,West Bengal,Others,0
2014,September,9,Q3,Madhya Pradesh,2-Wheelers,2
2014,September,9,Q3,Madhya Pradesh,3-Wheelers,2
2014,September,9,Q3,Madhya Pradesh,4-Wheelers,0
2014,September,9,Q3,Madhya Pradesh,Bus,0
2014,September,9,Q3,Madhya Pradesh,Others,0
2014,September,9,Q3,Punjab,2-Wheelers,0
2014,September,9,Q3,Punjab,3-Wheelers,1
2014,September,9,Q3,Punjab,4-Wheelers,0
2014,September,9,Q3,Punjab,Bus,0
2014,September,9,Q3,Punjab,Others,0
2014,October,10,Q4,Andhra Pradesh,2-Wheelers,5
2014,October,10,Q4,Andhra Pradesh,3-Wheelers,6
2014,October,10,Q4,Andhra Pradesh,4-Wheelers,0
2014,October,10,Q4,Andhra Pradesh,Bus,0
2014,October,10,Q4,Andhra Pradesh,Others,0
2014,October,10,Q4,Telangana,2-Wheelers,4
2014,October,10,Q4,Telangana,3-Wheelers,4
2014,October,10,Q4,Telangana,4-Wheelers,0
2014,October,10,Q4,Telangana,Bus,0
2014,October,10,Q4,Telangana,Others,0
2014,October,10,Q4,Uttar Pradesh,2-Wheelers,21
2014,October,10,Q4,Uttar Pradesh,3-Wheelers,24
2014,October,10,Q4,Uttar Pradesh,4-Wheelers,1
2014,October,10,Q4,Uttar Pradesh,Bus,0
2014,October,10,Q4,Uttar Pradesh,Others,0
2014,October,10,Q4,Maharashtra,2-Wheelers,17
2014,October,10,Q4,Maharashtra,3-Wheelers,18
2014,October,10,Q4,Maharashtra,4-Wheelers,1
2014,October,10,Q4,Maharashtra,Bus,0
2014,October,10,Q4,Maharashtra,Others,0
2014,October,10,Q4,Karnataka,2-Wheelers,12
2014,October,10,Q4,Karnataka,3-Wheelers,13
2014,October,10,Q4,Karnataka,4-Wheelers,1
2014,October,10,Q4,Karnataka,Bus,0
2014,October,10,Q4,Karnataka,Others,0
2014,October,10,Q4,Tamil Nadu,2-Wheelers,11
2014,October,10,Q4,Tamil Nadu,3-Wheelers,12
2014,October,10,Q4,Tamil Nadu,4-Wheelers,0
2014,October,10,Q4,Tamil Nadu,Bus,0
2014,October,10,Q4,Tamil Nadu,Others,0
2014,October,10,Q4,Rajasthan,2-Wheelers,9
2014,October,10,Q4,Rajasthan,3-Wheelers,10
2014,October,10,Q4,Rajasthan,4-Wheelers,0
2014,October,10,Q4,Rajasthan,Bus,0
2014,October,10,Q4,Rajasthan,Others,0
2014,October,10,Q4,Gujarat,2-Wheelers,9
2014,October,10,Q4,Gujarat,3-Wheelers,10
2014,October,10,Q4,Gujarat,4-Wheelers,0
2014,October,10,Q4,Gujarat,Bus,0
2014,October,10,Q4,Gujarat,Others,0
2014,October,10,Q4,Delhi,2-Wheelers,8
2014,October,10,Q4,Delhi,3-Wheelers,8
2014,October,10,Q4,Delhi,4-Wheelers,0
2014,October,10,Q4,Delhi,Bus,0
2014,October,10,Q4,Delhi,Others,0
2014,October,10,Q4,Bihar,2-Wheelers,4
2014,October,10,Q4,Bihar,3-Wheelers,5
2014,October,10,Q4,Bihar,4-Wheelers,0
2014,October,10,Q4,Bihar,Bus,0
2014,October,10,Q4,Bihar,Others,0
2014,October,10,Q4,Assam,2-Wheelers,4
2014,October,10,Q4,Assam,3-Wheelers,4
2014,October,10,Q4,Assam,4-Wheelers,0
2014,October,10,Q4,Assam,Bus,0
2014,October,10,Q4,Assam,Others,0
2014,October,10,Q4,Kerala,2-Wheelers,4
2014,October,10,Q4,Kerala,3-Wheelers,4
2014,October,10,Q4,Kerala,4-Wheelers,0
2014,October,10,Q4,Kerala,Bus,0
2014,October,10,Q4,Kerala,Others,0
2014,October,10,Q4,West Bengal,2-Wheelers,2
2014,October,10,Q4,West Bengal,3-Wheelers,3
2014,October,10,Q4,West Bengal,4-Wheelers,0
2014,October,10,Q4,West Bengal,Bus,0
2014,October,10,Q4,West Bengal,Others,0
2014,October,10,Q4,Madhya Pradesh,2-Wheelers,2
2014,October,10,Q4,Madhya Pradesh,3-Wheelers,2
2014,October,10,Q4,Madhya Pradesh,4-Wheelers,0
2014,October,10,Q4,Madhya Pradesh,Bus,0
2014,October,10,Q4,Madhya Pradesh,Others,0
2014,October,10,Q4,Punjab,2-Wheelers,1
2014,October,10,Q4,Punjab,3-Wheelers,1
2014,October,10,Q4,Punjab,4-Wheelers,0
2014,October,10,Q4,Punjab,Bus,0
2014,October,10,Q4,Punjab,Others,0
2014,November,11,Q4,Andhra Pradesh,2-Wheelers,5
2014,November,11,Q4,Andhra Pradesh,3-Wheelers,6
2014,November,11,Q4,Andhra Pradesh,4-Wheelers,0
2014,November,11,Q4,Andhra Pradesh,Bus,0
2014,November,11,Q4,Andhra Pradesh,Others,0
2014,November,11,Q4,Telangana,2-Wheelers,4
2014,November,11,Q4,Telangana,3-Wheelers,4
2014,November,11,Q4,Telangana,4-Wheelers,0
2014,November,11,Q4,Telangana,Bus,0
2014,November,11,Q4,Telangana,Others,0
2014,November,11,Q4,Uttar Pradesh,2-Wheelers,22
2014,November,11,Q4,Uttar Pradesh,3-Wheelers,24
2014,November,11,Q4,Uttar Pradesh,4-Wheelers,1
2014,November,11,Q4,Uttar Pradesh,Bus,0
2014,November,11,Q4,Uttar Pradesh,Others,0
2014,November,11,Q4,Maharashtra,2-Wheelers,16
2014,November,11,Q4,Maharashtra,3-Wheelers,19
2014,November,11,Q4,Maharashtra,4-Wheelers,1
2014,November,11,Q4,Maharashtra,Bus,0
2014,November,11,Q4,Maharashtra,Others,0
2014,November,11,Q4,Karnataka,2-Wheelers,15
2014,November,11,Q4,Karnataka,3-Wheelers,15
2014,November,11,Q4,Karnataka,4-Wheelers,1
2014,November,11,Q4,Karnataka,Bus,0
2014,November,11,Q4,Karnataka,Others,0
2014,November,11,Q4,Tamil Nadu,2-Wheelers,12
2014,November,11,Q4,Tamil Nadu,3-Wheelers,12
2014,November,11,Q4,Tamil Nadu,4-Wheelers,1
2014,November,11,Q4,Tamil Nadu,Bus,0
2014,November,11,Q4,Tamil Nadu,Others,0
2014,November,11,Q4,Rajasthan,2-Wheelers,10
2014,November,11,Q4,Rajasthan,3-Wheelers,12
2014,November,11,Q4,Rajasthan,4-Wheelers,0
2014,November,11,Q4,Rajasthan,Bus,0
2014,November,11,Q4,Rajasthan,Others,0
2014,November,11,Q4,Gujarat,2-Wheelers,11
2014,November,11,Q4,Gujarat,3-Wheelers,12
2014,November,11,Q4,Gujarat,4-Wheelers,0
2014,November,11,Q4,Gujarat,Bus,0
2014,November,11,Q4,Gujarat,Others,0
2014,November,11,Q4,Delhi,2-Wheelers,8
2014,November,11,Q4,Delhi,3-Wheelers,9
2014,November,11,Q4,Delhi,4-Wheelers,0
2014,November,11,Q4,Delhi,Bus,0
2014,November,11,Q4,Delhi,Others,0
2014,November,11,Q4,Bihar,2-Wheelers,6
2014,November,11,Q4,Bihar,3-Wheelers,6
2014,November,11,Q4,Bihar,4-Wheelers,0
2014,November,11,Q4,Bihar,Bus,0
2014,November,11,Q4,Bihar,Others,0
2014,November,11,Q4,Assam,2-Wheelers,4
2014,November,11,Q4,Assam,3-Wheelers,5
2014,November,11,Q4,Assam,4-Wheelers,0
2014,November,11,Q4,Assam,Bus,0
2014,November,11,Q4,Assam,Others,0
2014,November,11,Q4,Kerala,2-Wheelers,4
2014,November,11,Q4,Kerala,3-Wheelers,5
2014,November,11,Q4,Kerala,4-Wheelers,0
2014,November,11,Q4,Kerala,Bus,0
2014,November,11,Q4,Kerala,Others,0
2014,November,11,Q4,West Bengal,2-Wheelers,3
2014,November,11,Q4,West Bengal,3-Wheelers,3
2014,November,11,Q4,West Bengal,4-Wheelers,0
2014,November,11,Q4,West Bengal,Bus,0
2014,November,11,Q4,West Bengal,Others,0
2014,November,11,Q4,Madhya Pradesh,2-Wheelers,2
2014,November,11,Q4,Madhya Pradesh,3-Wheelers,2
2014,November,11,Q4,Madhya Pradesh,4-Wheelers,0
2014,November,11,Q4,Madhya Pradesh,Bus,0
2014,November,11,Q4,Madhya Pradesh,Others,0
2014,November,11,Q4,Punjab,2-Wheelers,1
2014,November,11,Q4,Punjab,3-Wheelers,1
2014,November,11,Q4,Punjab,4-Wheelers,0
2014,November,11,Q4,Punjab,Bus,0
2014,November,11,Q4,Punjab,Others,0
2014,December,12,Q4,Andhra Pradesh,2-Wheelers,5
2014,December,12,Q4,Andhra Pradesh,3-Wheelers,5
2014,December,12,Q4,Andhra Pradesh,4-Wheelers,0
2014,December,12,Q4,Andhra Pradesh,Bus,0
2014,December,12,Q4,Andhra Pradesh,Others,0
2014,December,12,Q4,Telangana,2-Wheelers,3
2014,December,12,Q4,Telangana,3-Wheelers,4
2014,December,12,Q4,Telangana,4-Wheelers,0
2014,December,12,Q4,Telangana,Bus,0
2014,December,12,Q4,Telangana,Others,0
2014,December,12,Q4,Uttar Pradesh,2-Wheelers,22
2014,December,12,Q4,Uttar Pradesh,3-Wheelers,21
2014,December,12,Q4,Uttar Pradesh,4-Wheelers,1
2014,December,12,Q4,Uttar Pradesh,Bus,0
2014,December,12,Q4,Uttar Pradesh,Others,0
2014,December,12,Q4,Maharashtra,2-Wheelers,15
2014,December,12,Q4,Maharashtra,3-Wheelers,17
2014,December,12,Q4,Maharashtra,4-Wheelers,1
2014,December,12,Q4,Maharashtra,Bus,0
2014,December,12,Q4,Maharashtra,Others,0
2014,December,12,Q4,Karnataka,2-Wheelers,13
2014,December,12,Q4,Karnataka,3-Wheelers,16
2014,December,12,Q4,Karnataka,4-Wheelers,1
2014,December,12,Q4,Karnataka,Bus,0
2014,December,12,Q4,Karnataka,Others,0
2014,December,12,Q4,Tamil Nadu,2-Wheelers,11
2014,December,12,Q4,Tamil Nadu,3-Wheelers,13
2014,December,12,Q4,Tamil Nadu,4-Wheelers,0
2014,December,12,Q4,Tamil Nadu,Bus,0
2014,December,12,Q4,Tamil Nadu,Others,0
2014,December,12,Q4,Rajasthan,2-Wheelers,10
2014,December,12,Q4,Rajasthan,3-Wheelers,10
2014,December,12,Q4,Rajasthan,4-Wheelers,0
2014,December,12,Q4,Rajasthan,Bus,0
2014,December,12,Q4,Rajasthan,Others,0
2014,December,12,Q4,Gujarat,2-Wheelers,9
2014,December,12,Q4,Gujarat,3-Wheelers,11
2014,December,12,Q4,Gujarat,4-Wheelers,0
2014,December,12,Q4,Gujarat,Bus,0
2014,December,12,Q4,Gujarat,Others,0
2014,December,12,Q4,Delhi,2-Wheelers,8
2014,December,12,Q4,Delhi,3-Wheelers,8
2014,December,12,Q4,Delhi,4-Wheelers,0
2014,December,12,Q4,Delhi,Bus,0
2014,December,12,Q4,Delhi,Others,0
2014,December,12,Q4,Bihar,2-Wheelers,5
2014,December,12,Q4,Bihar,3-Wheelers,6
2014,December,12,Q4,Bihar,4-Wheelers,0
2014,December,12,Q4,Bihar,Bus,0
2014,December,12,Q4,Bihar,Others,0
2014,December,12,Q4,Assam,2-Wheelers,3
2014,December,12,Q4,Assam,3-Wheelers,4
2014,December,12,Q4,Assam,4-Wheelers,0
2014,December,12,Q4,Assam,Bus,0
2014,December,12,Q4,Assam,Others,0
2014,December,12,Q4,Kerala,2-Wheelers,4
2014,December,12,Q4,Kerala,3-Wheelers,5
2014,December,12,Q4,Kerala,4-Wheelers,0
2014,December,12,Q4,Kerala,Bus,0
2014,December,12,Q4,Kerala,Others,0
2014,December,12,Q4,West Bengal,2-Wheelers,3
2014,December,12,Q4,West Bengal,3-Wheelers,3
2014,December,12,Q4,West Bengal,4-Wheelers,0
2014,December,12,Q4,West Bengal,Bus,0
2014,December,12,Q4,West Bengal,Others,0
2014,December,12,Q4,Madhya Pradesh,2-Wheelers,2
2014,December,12,Q4,Madhya Pradesh,3-Wheelers,2
2014,December,12,Q4,Madhya Pradesh,4-Wheelers,0
2014,December,12,Q4,Madhya Pradesh,Bus,0
2014,December,12,Q4,Madhya Pradesh,Others,0
2014,December,12,Q4,Punjab,2-Wheelers,1
2014,December,12,Q4,Punjab,3-Wheelers,1
2014,December,12,Q4,Punjab,4-Wheelers,0
2014,December,12,Q4,Punjab,Bus,0
2014,December,12,Q4,Punjab,Others,0
2015,January,1,Q1,Andhra Pradesh,2-Wheelers,16
2015,January,1,Q1,Andhra Pradesh,3-Wheelers,19
2015,January,1,Q1,Andhra Pradesh,4-Wheelers,1
2015,January,1,Q1,Andhra Pradesh,Bus,0
2015,January,1,Q1,Andhra Pradesh,Others,0
2015,January,1,Q1,Telangana,2-Wheelers,12
2015,January,1,Q1,Telangana,3-Wheelers,15
2015,January,1,Q1,Telangana,4-Wheelers,1
2015,January,1,Q1,Telangana,Bus,0
2015,January,1,Q1,Telangana,Others,0
2015,January,1,Q1,Uttar Pradesh,2-Wheelers,64
2015,January,1,Q1,Uttar Pradesh,3-Wheelers,71
2015,January,1,Q1,Uttar Pradesh,4-Wheelers,5
2015,January,1,Q1,Uttar Pradesh,Bus,0
2015,January,1,Q1,Uttar Pradesh,Others,0
2015,January,1,Q1,Maharashtra,2-Wheelers,47
2015,January,1,Q1,Maharashtra,3-Wheelers,55
2015,January,1,Q1,Maharashtra,4-Wheelers,4
2015,January,1,Q1,Maharashtra,Bus,0
2015,January,1,Q1,Maharashtra,Others,0
2015,January,1,Q1,Karnataka,2-Wheelers,40
2015,January,1,Q1,Karnataka,3-Wheelers,42
2015,January,1,Q1,Karnataka,4-Wheelers,3
2015,January,1,Q1,Karnataka,Bus,0
2015,January,1,Q1,Karnataka,Others,0
2015,January,1,Q1,Tamil Nadu,2-Wheelers,31
2015,January,1,Q1,Tamil Nadu,3-Wheelers,38
2015,January,1,Q1,Tamil Nadu,4-Wheelers,3
2015,January,1,Q1,Tamil Nadu,Bus,0
2015,January,1,Q1,Tamil Nadu,Others,0
2015,January,1,Q1,Rajasthan,2-Wheelers,29
2015,January,1,Q1,Rajasthan,3-Wheelers,32
2015,January,1,Q1,Rajasthan,4-Wheelers,2
2015,January,1,Q1,Rajasthan,Bus,0
2015,January,1,Q1,Rajasthan,Others,0
2015,January,1,Q1,Gujarat,2-Wheelers,27
2015,January,1,Q1,Gujarat,3-Wheelers,33
2015,January,1,Q1,Gujarat,4-Wheelers,2
2015,January,1,Q1,Gujarat,Bus,0
2015,January,1,Q1,Gujarat,Others,0
2015,January,1,Q1,Delhi,2-Wheelers,25
2015,January,1,Q1,Delhi,3-Wheelers,26
2015,January,1,Q1,Delhi,4-Wheelers,2
2015,January,1,Q1,Delhi,Bus,0
2015,January,1,Q1,Delhi,Others,0
2015,January,1,Q1,Bihar,2-Wheelers,17
2015,January,1,Q1,Bihar,3-Wheelers,18
2015,January,1,Q1,Bihar,4-Wheelers,1
2015,January,1,Q1,Bihar,Bus,0
2015,January,1,Q1,Bihar,Others,0
2015,January,1,Q1,Assam,2-Wheelers,13
2015,January,1,Q1,Assam,3-Wheelers,14
2015,January,1,Q1,Assam,4-Wheelers,1
2015,January,1,Q1,Assam,Bus,0
2015,January,1,Q1,Assam,Others,0
2015,January,1,Q1,Kerala,2-Wheelers,13
2015,January,1,Q1,Kerala,3-Wheelers,15
2015,January,1,Q1,Kerala,4-Wheelers,1
2015,January,1,Q1,Kerala,Bus,0
2015,January,1,Q1,Kerala,Others,0
2015,January,1,Q1,West Bengal,2-Wheelers,10
2015,January,1,Q1,West Bengal,3-Wheelers,11
2015,January,1,Q1,West Bengal,4-Wheelers,0
2015,January,1,Q1,West Bengal,Bus,0
2015,January,1,Q1,West Bengal,Others,0
2015,January,1,Q1,Madhya Pradesh,2-Wheelers,6
2015,January,1,Q1,Madhya Pradesh,3-Wheelers,7
2015,January,1,Q1,Madhya Pradesh,4-Wheelers,0
2015,January,1,Q1,Madhya Pradesh,Bus,0
2015,January,1,Q1,Madhya Pradesh,Others,0
2015,January,1,Q1,Punjab,2-Wheelers,3
2015,January,1,Q1,Punjab,3-Wheelers,3
2015,January,1,Q1,Punjab,4-Wheelers,0
2015,January,1,Q1,Punjab,Bus,0
2015,January,1,Q1,Punjab,Others,0
2015,February,2,Q1,Andhra Pradesh,2-Wheelers,10
2015,February,2,Q1,Andhra Pradesh,3-Wheelers,11
2015,February,2,Q1,Andhra Pradesh,4-Wheelers,0
2015,February,2,Q1,Andhra Pradesh,Bus,0
2015,February,2,Q1,Andhra Pradesh,Others,0
2015,February,2,Q1,Telangana,2-Wheelers,8
2015,February,2,Q1,Telangana,3-Wheelers,9
2015,February,2,Q1,Telangana,4-Wheelers,0
2015,February,2,Q1,Telangana,Bus,0
2015,February,2,Q1,Telangana,Others,0
2015,February,2,Q1,Uttar Pradesh,2-Wheelers,38
2015,February,2,Q1,Uttar Pradesh,3-Wheelers,46
2015,February,2,Q1,Uttar Pradesh,4-Wheelers,3
2015,February,2,Q1,Uttar Pradesh,Bus,0
2015,February,2,Q1,Uttar Pradesh,Others,0
2015,February,2,Q1,Maharashtra,2-Wheelers,30
2015,February,2,Q1,Maharashtra,3-Wheelers,32
2015,February,2,Q1,Maharashtra,4-Wheelers,2
2015,February,2,Q1,Maharashtra,Bus,0
2015,February,2,Q1,Maharashtra,Others,0
2015,February,2,Q1,Karnataka,2-Wheelers,27
2015,February,2,Q1,Karnataka,3-Wheelers,28
2015,February,2,Q1,Karnataka,4-Wheelers,2
2015,February,2,Q1,Karnataka,Bus,0
2015,February,2,Q1,Karnataka,Others,0
2015,February,2,Q1,Tamil Nadu,2-Wheelers,21
2015,February,2,Q1,Tamil Nadu,3-Wheelers,26
2015,February,2,Q1,Tamil Nadu,4-Wheelers,1
2015,February,2,Q1,Tamil Nadu,Bus,0
2015,February,2,Q1,Tamil Nadu,Others,0
2015,February,2,Q1,Rajasthan,2-Wheelers,16
2015,February,2,Q1,Rajasthan,3-Wheelers,21
2015,February,2,Q1,Rajasthan,4-Wheelers,1
2015,February,2,Q1,Rajasthan,Bus,0
2015,February,2,Q1,Rajasthan,Others,0
2015,February,2,Q1,Gujarat,2-Wheelers,19
2015,February,2,Q1,Gujarat,3-Wheelers,20
2015,February,2,Q1,Gujarat,4-Wheelers,1
2015,February,2,Q1,Gujarat,Bus,0
2015,February,2,Q1,Gujarat,Others,0
2015,February,2,Q1,Delhi,2-Wheelers,16
2015,February,2,Q1,Delhi,3-Wheelers,16
2015,February,2,Q1,Delhi,4-Wheelers,1
2015,February,2,Q1,Delhi,Bus,0
2015,February,2,Q1,Delhi,Others,0
2015,February,2,Q1,Bihar,2-Wheelers,10
2015,February,2,Q1,Bihar,3-Wheelers,12
2015,February,2,Q1,Bihar,4-Wheelers,0
2015,February,2,Q1,Bihar,Bus,0
2015,February,2,Q1,Bihar,Others,0
2015,February,2,Q1,Assam,2-Wheelers,8
2015,February,2,Q1,Assam,3-Wheelers,9
2015,February,2,Q1,Assam,4-Wheelers,0
2015,February,2,Q1,Assam,Bus,0
2015,February,2,Q1,Assam,Others,0
2015,February,2,Q1,Kerala,2-Wheelers,8
2015,February,2,Q1,Kerala,3-Wheelers,9
2015,February,2,Q1,Kerala,4-Wheelers,0
2015,February,2,Q1,Kerala,Bus,0
2015,February,2,Q1,Kerala,Others,0
2015,February,2,Q1,West Bengal,2-Wheelers,6
2015,February,2,Q1,West Bengal,3-Wheelers,7
2015,February,2,Q1,West Bengal,4-Wheelers,0
2015,February,2,Q1,West Bengal,Bus,0
2015,February,2,Q1,West Bengal,Others,0
2015,February,2,Q1,Madhya Pradesh,2-Wheelers,4
2015,February,2,Q1,Madhya Pradesh,3-Wheelers,5
2015,February,2,Q1,Madhya Pradesh,4-Wheelers,0
2015,February,2,Q1,Madhya Pradesh,Bus,0
2015,February,2,Q1,Madhya Pradesh,Others,0
2015,February,2,Q1,Punjab,2-Wheelers,2
2015,February,2,Q1,Punjab,3-Wheelers,2
2015,February,2,Q1,Punjab,4-Wheelers,0
2015,February,2,Q1,Punjab,Bus,0
2015,February,2,Q1,Punjab,Others,0
2015,March,3,Q1,Andhra Pradesh,2-Wheelers,15
2015,March,3,Q1,Andhra Pradesh,3-Wheelers,17
2015,March,3,Q1,Andhra Pradesh,4-Wheelers,1
2015,March,3,Q1,Andhra Pradesh,Bus,0
2015,March,3,Q1,Andhra Pradesh,Others,0
2015,March,3,Q1,Telangana,2-Wheelers,12
2015,March,3,Q1,Telangana,3-Wheelers,11
2015,March,3,Q1,Telangana,4-Wheelers,0
2015,March,3,Q1,Telangana,Bus,0
2015,March,3,Q1,Telangana,Others,0
2015,March,3,Q1,Uttar Pradesh,2-Wheelers,51
2015,March,3,Q1,Uttar Pradesh,3-Wheelers,58
2015,March,3,Q1,Uttar Pradesh,4-Wheelers,4
2015,March,3,Q1,Uttar Pradesh,Bus,0
2015,March,3,Q1,Uttar Pradesh,Others,0
2015,March,3,Q1,Maharashtra,2-Wheelers,43
2015,March,3,Q1,Maharashtra,3-Wheelers,49
2015,March,3,Q1,Maharashtra,4-Wheelers,3
2015,March,3,Q1,Maharashtra,Bus,0
2015,March,3,Q1,Maharashtra,Others,0
2015,March,3,Q1,Karnataka,2-Wheelers,37
2015,March,3,Q1,Karnataka,3-Wheelers,41
2015,March,3,Q1,Karnataka,4-Wheelers,3
2015,March,3,Q1,Karnataka,Bus,0
2015,March,3,Q1,Karnataka,Others,0
2015,March,3,Q1,Tamil Nadu,2-Wheelers,30
